FIPS,Area Name,Qualifying Name,State Postal Abbreviation,Summary Level,Geographic Component,File identification,Logical Record Number,US,Census Region,Census Division,State (Census Code),State (FIPS Code),County of current residence,County Subdivision (FIPS),Place (FIPS Code),Place (State FIPS + Place FIPS),Census Tract,Block Group,Consolidated City,American Indian Area/Alaska Native Area/Hawaiian Home Land (Census),American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS),American Indian Trust Land/Hawaiian Home Land Indicator,American Indian Tribal Subdivision (Census),American Indian Tribal Subdivision (FIPS),Alaska Native Regional Corporation (FIPS),Metropolitan and Micropolitan Statistical Area,Combined Statistical Area,Metropolitan Division,Metropolitan Area Central City,Metropolitan/Micropolitan Indicator Flag,New England City and Town Area,New England City and Town Area,New England City and Town Area Division,Urban Area,Urban Area Central Place,Current Congressional District ***,State Legislative District Upper,State Legislative District Lower,Voting District,ZIP Code Tabulation Area (3-digit),5-digit ZIP Code Tabulation Area,Subminor Civil Division (FIPS),State-School District (Elementary),State-School District (Secondary),State-School District (Unified),Urban/Rural,Principal City Indicator,Traffic Analysis Zone,Urban Growth Area,Public Use Microdata Area - 5% File,Public Use Microdata Area - 1% File,Geographic Identifier,Tribal Tract,Tribal Block Group,Area (Land),Area (Water),Workers 16 Years and Over:,"Workers 16 Years and Over: Car, Truck, or Van",Workers 16 Years and Over: Drove Alone,Workers 16 Years and Over: Carpooled,Workers 16 Years and Over: Public Transportation (Includes Taxicab),Workers 16 Years and Over: Motorcycle,Workers 16 Years and Over: Bicycle,Workers 16 Years and Over: Walked,Workers 16 Years and Over: Other Means,Workers 16 Years and Over: Worked At Home,"% Workers 16 Years and Over: Car, Truck, or Van",% Workers 16 Years and Over: Drove Alone,% Workers 16 Years and Over: Carpooled,% Workers 16 Years and Over: Public Transportation (Includes Taxicab),% Workers 16 Years and Over: Motorcycle,% Workers 16 Years and Over: Bicycle,% Workers 16 Years and Over: Walked,% Workers 16 Years and Over: Other Means,% Workers 16 Years and Over: Worked At Home
Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 105.12, Fulton County, Georgia",ga,150,0,ACSSF,7101,,,,,13,121,,,,10512,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105121,,,2156469,0,1434,1168,976,192,167,0,0,0,0,99,81.45,68.06,13.39,11.65,0,0,0,0,6.9
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 105.12, Fulton County, Georgia",ga,150,0,ACSSF,7102,,,,,13,121,,,,10512,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105122,,,4511421,63095,923,707,535,172,40,0,0,27,59,90,76.6,57.96,18.63,4.33,0,0,2.93,6.39,9.75
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 105.12, Fulton County, Georgia",ga,150,0,ACSSF,7103,,,,,13,121,,,,10512,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105123,,,2500299,18737,958,813,715,98,115,0,0,0,0,30,84.86,74.63,10.23,12,0,0,0,0,3.13
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 105.13, Fulton County, Georgia",ga,150,0,ACSSF,7104,,,,,13,121,,,,10513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105131,,,14974544,263333,2277,1877,1781,96,147,0,0,28,54,171,82.43,78.22,4.22,6.46,0,0,1.23,2.37,7.51
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 105.13, Fulton County, Georgia",ga,150,0,ACSSF,7105,,,,,13,121,,,,10513,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105132,,,5484907,21489,1944,1667,1599,68,162,0,0,0,0,115,85.75,82.25,3.5,8.33,0,0,0,0,5.92
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 105.13, Fulton County, Georgia",ga,150,0,ACSSF,7106,,,,,13,121,,,,10513,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105133,,,8441142,67692,2631,2570,2067,503,0,0,0,42,0,19,97.68,78.56,19.12,0,0,0,1.6,0,0.72
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 105.14, Fulton County, Georgia",ga,150,0,ACSSF,7107,,,,,13,121,,,,10514,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105141,,,17167739,63251,2715,2607,2237,370,108,0,0,0,0,0,96.02,82.39,13.63,3.98,0,0,0,0,0
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 105.14, Fulton County, Georgia",ga,150,0,ACSSF,7108,,,,,13,121,,,,10514,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105142,,,19318985,265770,2097,1877,1780,97,119,0,0,0,0,101,89.51,84.88,4.63,5.67,0,0,0,0,4.82
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 105.14, Fulton County, Georgia",ga,150,0,ACSSF,7109,,,,,13,121,,,,10514,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105143,,,10487420,341593,1800,1559,1302,257,0,0,0,28,0,213,86.61,72.33,14.28,0,0,0,1.56,0,11.83
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 105.16, Fulton County, Georgia",ga,150,0,ACSSF,7111,,,,,13,121,,,,10516,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105161,,,3283507,0,942,753,693,60,149,0,0,0,0,40,79.94,73.57,6.37,15.82,0,0,0,0,4.25
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 105.16, Fulton County, Georgia",ga,150,0,ACSSF,7112,,,,,13,121,,,,10516,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105162,,,4153306,14126,2173,1753,1664,89,221,0,0,24,45,130,80.67,76.58,4.1,10.17,0,0,1.1,2.07,5.98
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 105.16, Fulton County, Georgia",ga,150,0,ACSSF,7113,,,,,13,121,,,,10516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210105163,,,960412,1529,365,299,299,0,66,0,0,0,0,0,81.92,81.92,0,18.08,0,0,0,0,0
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 106.01, Fulton County, Georgia",ga,150,0,ACSSF,7114,,,,,13,121,,,,10601,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106011,,,847803,0,438,367,331,36,36,0,0,8,0,27,83.79,75.57,8.22,8.22,0,0,1.83,0,6.16
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 106.01, Fulton County, Georgia",ga,150,0,ACSSF,7115,,,,,13,121,,,,10601,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106012,,,685973,0,253,174,97,77,42,0,0,37,0,0,68.77,38.34,30.43,16.6,0,0,14.62,0,0
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 106.01, Fulton County, Georgia",ga,150,0,ACSSF,7116,,,,,13,121,,,,10601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106013,,,926266,0,327,227,191,36,16,0,0,0,0,84,69.42,58.41,11.01,4.89,0,0,0,0,25.69
1.3121E+11,Block Group 4,"Block Group 4, Census Tract 106.01, Fulton County, Georgia",ga,150,0,ACSSF,7117,,,,,13,121,,,,10601,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106014,,,470279,0,427,208,151,57,142,0,0,36,30,11,48.71,35.36,13.35,33.26,0,0,8.43,7.03,2.58
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 106.03, Fulton County, Georgia",ga,150,0,ACSSF,7118,,,,,13,121,,,,10603,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106031,,,4339476,20408,243,177,158,19,47,0,0,0,0,19,72.84,65.02,7.82,19.34,0,0,0,0,7.82
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 106.03, Fulton County, Georgia",ga,150,0,ACSSF,7119,,,,,13,121,,,,10603,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106032,,,1534975,8231,1295,950,811,139,306,0,0,0,10,29,73.36,62.63,10.73,23.63,0,0,0,0.77,2.24
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 106.03, Fulton County, Georgia",ga,150,0,ACSSF,7120,,,,,13,121,,,,10603,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106033,,,273194,0,299,103,74,29,196,0,0,0,0,0,34.45,24.75,9.7,65.55,0,0,0,0,0
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 106.04, Fulton County, Georgia",ga,150,0,ACSSF,7121,,,,,13,121,,,,10604,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106041,,,1669215,0,407,290,246,44,64,0,0,24,0,29,71.25,60.44,10.81,15.72,0,0,5.9,0,7.13
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 106.04, Fulton County, Georgia",ga,150,0,ACSSF,7122,,,,,13,121,,,,10604,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106042,,,521740,0,213,115,102,13,25,0,0,0,73,0,53.99,47.89,6.1,11.74,0,0,0,34.27,0
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 106.04, Fulton County, Georgia",ga,150,0,ACSSF,7123,,,,,13,121,,,,10604,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210106043,,,2549834,0,803,699,673,26,94,0,0,0,0,10,87.05,83.81,3.24,11.71,0,0,0,0,1.25
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 108, Fulton County, Georgia",ga,150,0,ACSSF,7124,,,,,13,121,,,,10800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210108001,,,632243,0,384,344,171,173,40,0,0,0,0,0,89.58,44.53,45.05,10.42,0,0,0,0,0
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 108, Fulton County, Georgia",ga,150,0,ACSSF,7125,,,,,13,121,,,,10800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210108002,,,863556,0,434,397,330,67,0,0,0,0,0,37,91.47,76.04,15.44,0,0,0,0,0,8.53
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 108, Fulton County, Georgia",ga,150,0,ACSSF,7126,,,,,13,121,,,,10800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210108003,,,2322929,0,1344,749,628,121,258,0,0,72,74,191,55.73,46.73,9,19.2,0,0,5.36,5.51,14.21
1.3121E+11,Block Group 4,"Block Group 4, Census Tract 108, Fulton County, Georgia",ga,150,0,ACSSF,7127,,,,,13,121,,,,10800,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210108004,,,489086,0,760,660,510,150,48,0,0,0,46,6,86.84,67.11,19.74,6.32,0,0,0,6.05,0.79
1.3121E+11,Block Group 5,"Block Group 5, Census Tract 108, Fulton County, Georgia",ga,150,0,ACSSF,7128,,,,,13,121,,,,10800,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210108005,,,737299,0,342,298,262,36,44,0,0,0,0,0,87.13,76.61,10.53,12.87,0,0,0,0,0
1.3121E+11,Block Group 6,"Block Group 6, Census Tract 108, Fulton County, Georgia",ga,150,0,ACSSF,7129,,,,,13,121,,,,10800,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210108006,,,488802,0,328,177,177,0,112,0,0,0,0,39,53.96,53.96,0,34.15,0,0,0,0,11.89
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 110, Fulton County, Georgia",ga,150,0,ACSSF,7130,,,,,13,121,,,,11000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210110001,,,593809,0,222,126,26,100,59,0,0,0,0,37,56.76,11.71,45.05,26.58,0,0,0,0,16.67
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 110, Fulton County, Georgia",ga,150,0,ACSSF,7131,,,,,13,121,,,,11000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210110002,,,1224756,0,293,217,174,43,43,0,0,0,25,8,74.06,59.39,14.68,14.68,0,0,0,8.53,2.73
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 110, Fulton County, Georgia",ga,150,0,ACSSF,7132,,,,,13,121,,,,11000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210110003,,,709278,0,434,313,254,59,78,0,0,35,0,8,72.12,58.53,13.59,17.97,0,0,8.06,0,1.84
1.3121E+11,Block Group 4,"Block Group 4, Census Tract 110, Fulton County, Georgia",ga,150,0,ACSSF,7133,,,,,13,121,,,,11000,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210110004,,,328747,0,91,71,71,0,11,0,9,0,0,0,78.02,78.02,0,12.09,0,9.89,0,0,0
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 111, Fulton County, Georgia",ga,150,0,ACSSF,7134,,,,,13,121,,,,11100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210111001,,,1952009,0,270,197,170,27,23,0,9,0,0,41,72.96,62.96,10,8.52,0,3.33,0,0,15.19
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 111, Fulton County, Georgia",ga,150,0,ACSSF,7135,,,,,13,121,,,,11100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210111002,,,934142,0,566,436,287,149,111,0,0,0,11,8,77.03,50.71,26.33,19.61,0,0,0,1.94,1.41
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 111, Fulton County, Georgia",ga,150,0,ACSSF,7136,,,,,13,121,,,,11100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210111003,,,546524,0,506,340,315,25,109,0,0,1,0,56,67.19,62.25,4.94,21.54,0,0,0.2,0,11.07
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 112.01, Fulton County, Georgia",ga,150,0,ACSSF,7137,,,,,13,121,,,,11201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112011,,,724558,0,759,472,424,48,258,0,0,6,0,23,62.19,55.86,6.32,33.99,0,0,0.79,0,3.03
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 112.01, Fulton County, Georgia",ga,150,0,ACSSF,7138,,,,,13,121,,,,11201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112012,,,1114146,8279,439,389,304,85,39,0,0,0,0,11,88.61,69.25,19.36,8.88,0,0,0,0,2.51
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 112.01, Fulton County, Georgia",ga,150,0,ACSSF,7139,,,,,13,121,,,,11201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112013,,,1918262,0,583,413,332,81,109,0,0,0,17,44,70.84,56.95,13.89,18.7,0,0,0,2.92,7.55
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 112.02, Fulton County, Georgia",ga,150,0,ACSSF,7140,,,,,13,121,,,,11202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112021,,,471327,0,294,240,229,11,31,0,0,0,0,23,81.63,77.89,3.74,10.54,0,0,0,0,7.82
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 112.02, Fulton County, Georgia",ga,150,0,ACSSF,7141,,,,,13,121,,,,11202,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112022,,,668987,0,246,235,235,0,11,0,0,0,0,0,95.53,95.53,0,4.47,0,0,0,0,0
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 112.02, Fulton County, Georgia",ga,150,0,ACSSF,7142,,,,,13,121,,,,11202,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112023,,,649557,0,234,123,117,6,102,9,0,0,0,0,52.56,50,2.56,43.59,3.85,0,0,0,0
1.3121E+11,Block Group 4,"Block Group 4, Census Tract 112.02, Fulton County, Georgia",ga,150,0,ACSSF,7143,,,,,13,121,,,,11202,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112024,,,453774,0,338,226,215,11,105,0,0,0,0,7,66.86,63.61,3.25,31.07,0,0,0,0,2.07
1.3121E+11,Block Group 5,"Block Group 5, Census Tract 112.02, Fulton County, Georgia",ga,150,0,ACSSF,7144,,,,,13,121,,,,11202,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112025,,,623544,0,429,240,189,51,136,0,0,0,0,53,55.94,44.06,11.89,31.7,0,0,0,0,12.35
1.3121E+11,Block Group 6,"Block Group 6, Census Tract 112.02, Fulton County, Georgia",ga,150,0,ACSSF,7145,,,,,13,121,,,,11202,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210112026,,,341066,0,247,182,182,0,37,0,0,14,0,14,73.68,73.68,0,14.98,0,0,5.67,0,5.67
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 113.01, Fulton County, Georgia",ga,150,0,ACSSF,7146,,,,,13,121,,,,11301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113011,,,968708,0,354,223,210,13,19,0,0,0,87,25,62.99,59.32,3.67,5.37,0,0,0,24.58,7.06
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 113.01, Fulton County, Georgia",ga,150,0,ACSSF,7147,,,,,13,121,,,,11301,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113012,,,385540,0,424,240,219,21,145,0,0,0,0,39,56.6,51.65,4.95,34.2,0,0,0,0,9.2
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 113.01, Fulton County, Georgia",ga,150,0,ACSSF,7148,,,,,13,121,,,,11301,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113013,,,604996,0,163,141,140,1,0,0,0,0,0,22,86.5,85.89,0.61,0,0,0,0,0,13.5
1.3121E+11,Block Group 4,"Block Group 4, Census Tract 113.01, Fulton County, Georgia",ga,150,0,ACSSF,7149,,,,,13,121,,,,11301,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113014,,,1172952,15377,381,252,246,6,13,0,0,37,0,79,66.14,64.57,1.57,3.41,0,0,9.71,0,20.73
1.3121E+11,Block Group 5,"Block Group 5, Census Tract 113.01, Fulton County, Georgia",ga,150,0,ACSSF,7150,,,,,13,121,,,,11301,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113015,,,1197903,11648,499,400,388,12,79,0,0,0,0,20,80.16,77.76,2.4,15.83,0,0,0,0,4.01
1.3121E+11,Block Group 6,"Block Group 6, Census Tract 113.01, Fulton County, Georgia",ga,150,0,ACSSF,7151,,,,,13,121,,,,11301,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113016,,,704317,0,187,185,145,40,2,0,0,0,0,0,98.93,77.54,21.39,1.07,0,0,0,0,0
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 113.03, Fulton County, Georgia",ga,150,0,ACSSF,7152,,,,,13,121,,,,11303,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113031,,,3543663,0,2531,2205,2079,126,162,0,0,0,81,83,87.12,82.14,4.98,6.4,0,0,0,3.2,3.28
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 113.03, Fulton County, Georgia",ga,150,0,ACSSF,7153,,,,,13,121,,,,11303,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113032,,,1261627,0,434,267,267,0,158,0,0,0,0,9,61.52,61.52,0,36.41,0,0,0,0,2.07
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 113.03, Fulton County, Georgia",ga,150,0,ACSSF,7154,,,,,13,121,,,,11303,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113033,,,761697,4735,247,202,202,0,18,0,0,0,0,27,81.78,81.78,0,7.29,0,0,0,0,10.93
1.3121E+11,Block Group 4,"Block Group 4, Census Tract 113.03, Fulton County, Georgia",ga,150,0,ACSSF,7155,,,,,13,121,,,,11303,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113034,,,611918,0,492,360,360,0,132,0,0,0,0,0,73.17,73.17,0,26.83,0,0,0,0,0
1.3121E+11,Block Group 5,"Block Group 5, Census Tract 113.03, Fulton County, Georgia",ga,150,0,ACSSF,7156,,,,,13,121,,,,11303,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113035,,,836958,0,1223,660,476,184,447,0,0,0,0,116,53.97,38.92,15.04,36.55,0,0,0,0,9.48
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 113.05, Fulton County, Georgia",ga,150,0,ACSSF,7157,,,,,13,121,,,,11305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113051,,,1045455,0,555,497,470,27,22,0,0,20,6,10,89.55,84.68,4.86,3.96,0,0,3.6,1.08,1.8
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 113.05, Fulton County, Georgia",ga,150,0,ACSSF,7158,,,,,13,121,,,,11305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113052,,,1009657,0,1298,993,839,154,209,0,0,51,20,25,76.5,64.64,11.86,16.1,0,0,3.93,1.54,1.93
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 113.05, Fulton County, Georgia",ga,150,0,ACSSF,7159,,,,,13,121,,,,11305,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113053,,,874011,4939,683,552,418,134,108,0,0,0,0,23,80.82,61.2,19.62,15.81,0,0,0,0,3.37
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 113.06, Fulton County, Georgia",ga,150,0,ACSSF,7160,,,,,13,121,,,,11306,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113061,,,2268403,2161,613,447,385,62,140,0,0,0,0,26,72.92,62.81,10.11,22.84,0,0,0,0,4.24
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 113.06, Fulton County, Georgia",ga,150,0,ACSSF,7161,,,,,13,121,,,,11306,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210113062,,,4900331,0,482,334,288,46,45,0,0,40,0,63,69.29,59.75,9.54,9.34,0,0,8.3,0,13.07
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 118, Fulton County, Georgia",ga,150,0,ACSSF,7272,,,,,13,121,,,,11800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210118001,,,161521,0,123,98,23,75,11,0,0,14,0,0,79.67,18.7,60.98,8.94,0,0,11.38,0,0
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 118, Fulton County, Georgia",ga,150,0,ACSSF,7273,,,,,13,121,,,,11800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210118002,,,999064,0,474,351,327,24,65,0,9,13,17,19,74.05,68.99,5.06,13.71,0,1.9,2.74,3.59,4.01
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 118, Fulton County, Georgia",ga,150,0,ACSSF,7274,,,,,13,121,,,,11800,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210118003,,,709492,0,405,328,260,68,0,0,0,45,0,32,80.99,64.2,16.79,0,0,0,11.11,0,7.9
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 119, Fulton County, Georgia",ga,150,0,ACSSF,7275,,,,,13,121,,,,11900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210119001,,,343499,0,637,580,543,37,10,0,0,0,44,3,91.05,85.24,5.81,1.57,0,0,0,6.91,0.47
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 119, Fulton County, Georgia",ga,150,0,ACSSF,7276,,,,,13,121,,,,11900,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210119002,,,1187348,0,1102,670,576,94,175,0,0,148,12,97,60.8,52.27,8.53,15.88,0,0,13.43,1.09,8.8
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 120, Fulton County, Georgia",ga,150,0,ACSSF,7277,,,,,13,121,,,,12000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210120001,,,1675722,0,977,678,609,69,255,0,0,11,11,22,69.4,62.33,7.06,26.1,0,0,1.13,1.13,2.25
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 120, Fulton County, Georgia",ga,150,0,ACSSF,7278,,,,,13,121,,,,12000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210120002,,,626476,0,488,312,270,42,108,0,0,12,23,33,63.93,55.33,8.61,22.13,0,0,2.46,4.71,6.76
1.3121E+11,Block Group 1,"Block Group 1, Census Tract 123, Fulton County, Georgia",ga,150,0,ACSSF,7279,,,,,13,121,,,,12300,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210123001,,,606562,0,541,505,505,0,20,0,0,16,0,0,93.35,93.35,0,3.7,0,0,2.96,0,0
1.3121E+11,Block Group 2,"Block Group 2, Census Tract 123, Fulton County, Georgia",ga,150,0,ACSSF,7280,,,,,13,121,,,,12300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210123002,,,1592828,0,664,344,299,45,233,0,0,0,49,38,51.81,45.03,6.78,35.09,0,0,0,7.38,5.72
1.3121E+11,Block Group 3,"Block Group 3, Census Tract 123, Fulton County, Georgia",ga,150,0,ACSSF,7281,,,,,13,121,,,,12300,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000US131210123003,,,1394303,0,403,346,213,133,57,0,0,0,0,0,85.86,52.85,33,14.14,0,0,0,0,0
